epoch,train_loss,valid_loss
1,0.9528837203979492,0.9562106728553772
2,0.952865739663442,0.9561365246772766
3,0.9497521718343099,0.9557788372039795
4,0.938555637995402,0.952571451663971
5,0.9204885562260946,0.9345254898071289
6,0.9125562508900961,0.9173796772956848
7,0.9086095293362936,0.9109968543052673
8,0.9055251479148865,0.9126587510108948
9,0.9005979696909586,0.9940531253814697
10,0.8873449365297953,1.0277312994003296
11,0.8675602674484253,1.0204013586044312
12,0.8565589388211569,1.0277312994003296
13,0.838119109471639,1.0277408361434937
14,0.8080829580624899,1.0198701620101929
15,0.7675732771555582,1.0131070613861084
16,0.7307620644569397,1.0056593418121338
17,0.7018787264823914,0.9769503474235535
18,0.673138419787089,0.8770347237586975
19,0.6399516860644022,0.7526728510856628
20,0.6112422744433085,0.7137091755867004
21,0.5895523627599081,0.6656764149665833
22,0.5681107640266418,0.679043710231781
23,0.5471348166465759,0.6151106953620911
24,0.53634246190389,0.5839773416519165
25,0.5212809642155966,0.574999213218689
26,0.5097623864809672,0.5047675371170044
27,0.5013870795567831,0.5523671507835388
28,0.4913827379544576,0.500396192073822
29,0.4823190967241923,0.4572733938694
30,0.4744972288608551,0.478466659784317
31,0.47070340315500897,0.43494710326194763
32,0.4613067905108134,0.44005006551742554
33,0.4555664658546448,0.4365996718406677
34,0.4514019886652629,0.4329145550727844
35,0.4448874791463216,0.4223170280456543
36,0.441168874502182,0.41499340534210205
37,0.43319130937258404,0.4120139181613922
38,0.4293512503306071,0.41030746698379517
39,0.424120952685674,0.40675047039985657
40,0.42176233728726703,0.4009881615638733
41,0.4175696273644765,0.40422555804252625
42,0.412532776594162,0.40251821279525757
43,0.4090231756369273,0.3894159197807312
44,0.4089457492033641,0.38443487882614136
45,0.40803854664166767,0.38562172651290894
46,0.40300072232882184,0.3885493278503418
47,0.4009900689125061,0.390843003988266
48,0.3969042996565501,0.3806096613407135
49,0.39627060294151306,0.3740382194519043
50,0.3924914300441742,0.3709007799625397
51,0.3894600172837575,0.37262260913848877
52,0.387199600537618,0.3664557933807373
53,0.38758652408917743,0.3680621087551117
54,0.38498538732528687,0.36856839060783386
55,0.38450364271799725,0.3685462474822998
56,0.37939398487408954,0.37468430399894714
57,0.3774787982304891,0.36356469988822937
58,0.374975065390269,0.358982115983963
59,0.3746364514033,0.35687151551246643
60,0.3712206383546193,0.36052608489990234
61,0.3713604211807251,0.3684171736240387
62,0.3729906181494395,0.36103203892707825
63,0.3696535925070445,0.3587779700756073
64,0.36716968814531964,0.3531881868839264
65,0.3644987146059672,0.3620862066745758
66,0.36355406045913696,0.3602737784385681
67,0.3622592091560364,0.3520529866218567
68,0.36191754539807636,0.3493017852306366
69,0.35892869035402936,0.3535175621509552
70,0.35844770073890686,0.3489970564842224
71,0.35788209239641827,0.3512202203273773
72,0.3574199974536896,0.35322365164756775
73,0.35756515463193256,0.34466037154197693
74,0.35873469710350037,0.3443242013454437
75,0.3562544584274292,0.3468981385231018
76,0.35705046852429706,0.3400769829750061
77,0.3536868890126546,0.35406696796417236
78,0.3519239326318105,0.3410574793815613
79,0.35054659843444824,0.3508085310459137
80,0.34957000613212585,0.3442327380180359
81,0.3502144118150075,0.339284211397171
82,0.34920257329940796,0.3441016376018524
83,0.3478361666202545,0.340023010969162
84,0.34578125675519306,0.3403247594833374
85,0.34615622957547504,0.33905115723609924
86,0.34630195299784344,0.3367043137550354
87,0.3433080017566681,0.340520441532135
88,0.34174712498982746,0.3398593068122864
89,0.341996173063914,0.3328619599342346
90,0.34164127707481384,0.3308573067188263
91,0.3397026062011719,0.33724841475486755
92,0.3386826415856679,0.33341991901397705
93,0.33928727110226947,0.3398239016532898
94,0.3393705189228058,0.41101163625717163
95,0.3379138708114624,0.3290247321128845
96,0.3376660843690236,0.33292675018310547
97,0.3377331594626109,0.329214870929718
98,0.3355590005715688,0.32958585023880005
99,0.33618183930714923,0.32847726345062256
100,0.33478327592213947,0.3262130320072174
101,0.3372562527656555,0.3273797333240509
102,0.3345431387424469,0.329000860452652
103,0.33168373505274457,0.33706992864608765
104,0.33152638872464496,0.3277640640735626
105,0.3308093746503194,0.3305211663246155
106,0.3327689568201701,0.32312899827957153
107,0.3284997045993805,0.3325878083705902
108,0.3280865550041199,0.3241202235221863
109,0.3288925290107727,0.32292982935905457
110,0.3297619918982188,0.3212783634662628
111,0.32904566327730816,0.3220258951187134
112,0.32705939809481305,0.3295450210571289
113,0.3272523085276286,0.3232308626174927
114,0.3301463822523753,0.3221736550331116
115,0.32749392588933307,0.3271480202674866
116,0.32558783888816833,0.3190095126628876
117,0.3252221345901489,0.32908833026885986
118,0.32812099655469257,0.3187296688556671
119,0.32451653480529785,0.32219788432121277
120,0.32586002349853516,0.3189750611782074
121,0.32377007603645325,0.32803407311439514
122,0.3230100174744924,0.3474939465522766
123,0.32189411918322247,0.3170572519302368
124,0.3225139280160268,0.31579986214637756
125,0.3215085466702779,0.32256752252578735
126,0.3203221956888835,0.33152008056640625
127,0.3203194538752238,0.3239390254020691
128,0.3193050026893616,0.32028740644454956
129,0.31925875941912335,0.3189939260482788
130,0.3185536464055379,0.31660011410713196
131,0.3172592024008433,0.3144262731075287
132,0.3183612525463104,0.3152664303779602
133,0.3172043065230052,0.31376171112060547
134,0.31597675879796344,0.31554481387138367
135,0.3186256190141042,0.3159233629703522
136,0.3167103926340739,0.31780770421028137
137,0.3157583773136139,0.31457120180130005
138,0.3166368802388509,0.31830841302871704
139,0.3155554234981537,0.3333274722099304
140,0.3146814207235972,0.32661500573158264
141,0.3139427701632182,0.3139660656452179
142,0.3132631580034892,0.31623345613479614
143,0.3147764603296916,0.32260453701019287
144,0.3164697190125783,0.31337979435920715
145,0.3134118417898814,0.3130839467048645
146,0.3136082688967387,0.31493687629699707
147,0.31545594334602356,0.3162546455860138
148,0.3181336720784505,0.3190672993659973
149,0.3173427879810333,0.3847207725048065
150,0.31388641397158307,0.3212725818157196
151,0.3128511309623718,0.3225695788860321
152,0.31249863902727765,0.3170951306819916
153,0.3110559384028117,0.31094470620155334
154,0.31058623393376666,0.3090084195137024
155,0.3096419374148051,0.3179289400577545
156,0.3088968296845754,0.3087919056415558
157,0.3096626003583272,0.3111620545387268
158,0.3077545762062073,0.3097207844257355
159,0.30895963311195374,0.3103846609592438
160,0.30904122193654376,0.3079438805580139
161,0.30862749616305035,0.3074658513069153
162,0.3121748665968577,0.3183610737323761
163,0.313121219476064,0.33133265376091003
164,0.309343288342158,0.30823829770088196
165,0.30977485577265423,0.3099384307861328
166,0.30772122740745544,0.31050923466682434
167,0.3065201739470164,0.30998697876930237
168,0.306185245513916,0.3071783483028412
169,0.30801454186439514,0.30677664279937744
170,0.30548282464345294,0.30993393063545227
171,0.30464821060498554,0.3094630241394043
172,0.30538129806518555,0.30948376655578613
173,0.30529507001241046,0.30724072456359863
174,0.3075119157632192,0.33402150869369507
175,0.30422059694925946,0.307145893573761
176,0.3032743036746979,0.308008074760437
177,0.3025962511698405,0.3076467216014862
178,0.3030367890993754,0.30933982133865356
179,0.30259209871292114,0.3302183449268341
180,0.30320794383684796,0.30590617656707764
181,0.3024608592192332,0.3135072588920593
182,0.30266032616297406,0.306227445602417
183,0.3018660048643748,0.3115402162075043
184,0.30260494351387024,0.3063829243183136
185,0.3024466236432393,0.3053493797779083
186,0.30230457584063214,0.30628204345703125
187,0.3022579252719879,0.30684134364128113
188,0.30146896839141846,0.3061433732509613
189,0.29978158076604206,0.3057616353034973
190,0.2995659013589223,0.3115043640136719
191,0.3004124661286672,0.3124883472919464
192,0.2998834550380707,0.30529651045799255
193,0.29928409059842426,0.3059498965740204
194,0.29907776912053424,0.3140321671962738
195,0.30083397030830383,0.3056914508342743
196,0.30124284823735553,0.3085636496543884
197,0.3013205826282501,0.35538357496261597
198,0.3012286126613617,0.3035695552825928
199,0.2998940745989482,0.3098132312297821
200,0.2983707884947459,0.3065633475780487
